abs_diff_conv_vs_step,case,seed,step,variant
5.3734794391857577e-14,5,4,74,fullM3
5.5067062021407764e-14,5,4,75,fullM3
5.551115123125783e-14,5,4,76,fullM3
5.773159728050814e-14,5,4,77,fullM3
5.417888360170764e-14,5,4,78,fullM3
6.039613253960852e-14,5,4,79,fullM3
5.861977570020827e-14,5,4,80,fullM3
6.217248937900877e-14,5,4,81,fullM3
6.283862319378386e-14,5,4,82,fullM3
6.350475700855895e-14,5,4,83,fullM3
6.572520305780927e-14,5,4,84,fullM3
6.439293542825908e-14,5,4,85,fullM3
6.483702463810914e-14,5,4,86,fullM3
6.439293542825908e-14,5,4,87,fullM3
6.750155989720952e-14,5,4,88,fullM3
7.061018436615996e-14,5,4,89,fullM3
7.283063041541027e-14,5,4,90,fullM3
7.682743330406083e-14,5,4,91,fullM3
8.08242361927114e-14,5,4,92,fullM3
8.393286066166183e-14,5,4,93,fullM3
8.881784197001252e-14,5,4,94,fullM3
9.947598300641403e-14,5,4,95,fullM3
1.0480505352461478e-13,5,4,96,fullM3
1.1901590823981678e-13,5,4,97,fullM3
1.1723955140041653e-13,5,4,98,fullM3
1.2079226507921703e-13,5,4,99,fullM3
1.6653345369377348e-15,7,0,0,fullM3
2.4424906541753444e-15,7,0,1,fullM3
3.469446951953614e-15,7,0,2,fullM3
3.4416913763379853e-15,7,0,3,fullM3
4.801714581503802e-15,7,0,4,fullM3
5.440092820663267e-15,7,0,5,fullM3
4.884981308350689e-15,7,0,6,fullM3
6.8833827526759706e-15,7,0,7,fullM3
6.467049118441537e-15,7,0,8,fullM3
7.993605777301127e-15,7,0,9,fullM3
8.215650382226158e-15,7,0,10,fullM3
9.103828801926284e-15,7,0,11,fullM3
1.176836406102666e-14,7,0,12,fullM3
1.3988810110276972e-14,7,0,13,fullM3
1.4654943925052066e-14,7,0,14,fullM3
1.709743457922741e-14,7,0,15,fullM3
1.8207657603852567e-14,7,0,16,fullM3
1.9539925233402755e-14,7,0,17,fullM3
1.9539925233402755e-14,7,0,18,fullM3
2.2648549702353193e-14,7,0,19,fullM3
2.353672812205332e-14,7,0,20,fullM3
2.398081733190338e-14,7,0,21,fullM3
2.6645352591003757e-14,7,0,22,fullM3
2.7533531010703882e-14,7,0,23,fullM3
2.886579864025407e-14,7,0,24,fullM3
2.9753977059954195e-14,7,0,25,fullM3
3.375077994860476e-14,7,0,26,fullM3
3.419486915845482e-14,7,0,27,fullM3
3.552713678800501e-14,7,0,28,fullM3
3.5083047578154947e-14,7,0,29,fullM3
3.552713678800501e-14,7,0,30,fullM3
3.774758283725532e-14,7,0,31,fullM3
3.774758283725532e-14,7,0,32,fullM3
3.952393967665557e-14,7,0,33,fullM3
3.9968028886505635e-14,7,0,34,fullM3
4.1300296516055823e-14,7,0,35,fullM3
4.39648317751562e-14,7,0,36,fullM3
4.707345624410664e-14,7,0,37,fullM3
4.973799150320701e-14,7,0,38,fullM3
5.0182080713057076e-14,7,0,39,fullM3
5.3734794391857577e-14,7,0,40,fullM3
5.3290705182007514e-14,7,0,41,fullM3
4.973799150320701e-14,7,0,42,fullM3
5.3290705182007514e-14,7,0,43,fullM3
5.1514348342607263e-14,7,0,44,fullM3
5.1514348342607263e-14,7,0,45,fullM3
5.551115123125783e-14,7,0,46,fullM3
5.551115123125783e-14,7,0,47,fullM3
5.684341886080802e-14,7,0,48,fullM3
5.728750807065808e-14,7,0,49,fullM3
5.861977570020827e-14,7,0,50,fullM3
5.995204332975845e-14,7,0,51,fullM3
6.084022174945858e-14,7,0,52,fullM3
5.995204332975845e-14,7,0,53,fullM3
6.217248937900877e-14,7,0,54,fullM3
5.995204332975845e-14,7,0,55,fullM3
6.039613253960852e-14,7,0,56,fullM3
5.861977570020827e-14,7,0,57,fullM3
6.084022174945858e-14,7,0,58,fullM3
6.084022174945858e-14,7,0,59,fullM3
6.217248937900877e-14,7,0,60,fullM3
6.261657858885883e-14,7,0,61,fullM3
6.128431095930864e-14,7,0,62,fullM3
6.306066779870889e-14,7,0,63,fullM3
6.439293542825908e-14,7,0,64,fullM3
6.261657858885883e-14,7,0,65,fullM3
6.661338147750939e-14,7,0,66,fullM3
6.483702463810914e-14,7,0,67,fullM3
6.927791673660977e-14,7,0,68,fullM3
7.105427357601002e-14,7,0,69,fullM3
6.927791673660977e-14,7,0,70,fullM3
7.283063041541027e-14,7,0,71,fullM3
7.549516567451064e-14,7,0,72,fullM3
7.993605777301127e-14,7,0,73,fullM3
8.171241461241152e-14,7,0,74,fullM3
8.526512829121202e-14,7,0,75,fullM3
8.970602038971265e-14,7,0,76,fullM3
9.14823772291129e-14,7,0,77,fullM3
9.592326932761353e-14,7,0,78,fullM3
9.50350909079134e-14,7,0,79,fullM3
9.592326932761353e-14,7,0,80,fullM3
9.85878045867139e-14,7,0,81,fullM3
9.769962616701378e-14,7,0,82,fullM3
9.947598300641403e-14,7,0,83,fullM3
9.85878045867139e-14,7,0,84,fullM3
1.0125233984581428e-13,7,0,85,fullM3
1.0480505352461478e-13,7,0,86,fullM3
1.056932319443149e-13,7,0,87,fullM3
1.0746958878371515e-13,7,0,88,fullM3
1.0658141036401503e-13,7,0,89,fullM3
1.0835776720341528e-13,7,0,90,fullM3
1.092459456231154e-13,7,0,91,fullM3
1.092459456231154e-13,7,0,92,fullM3
1.127986593019159e-13,7,0,93,fullM3
1.1457501614131615e-13,7,0,94,fullM3
1.1723955140041653e-13,7,0,95,fullM3
1.199040866595169e-13,7,0,96,fullM3
1.2168044349891716e-13,7,0,97,fullM3
1.2523315717771766e-13,7,0,98,fullM3
1.2168044349891716e-13,7,0,99,fullM3
6.661338147750939e-16,7,1,0,fullM3
1.7763568394002505e-15,7,1,1,fullM3
1.1379786002407855e-15,7,1,2,fullM3
1.7763568394002505e-15,7,1,3,fullM3
2.7200464103316335e-15,7,1,4,fullM3
1.7763568394002505e-15,7,1,5,fullM3
1.3322676295501878e-15,7,1,6,fullM3
3.1086244689504383e-15,7,1,7,fullM3
3.552713678800501e-15,7,1,8,fullM3
3.3306690738754696e-15,7,1,9,fullM3
4.440892098500626e-15,7,1,10,fullM3
6.8833827526759706e-15,7,1,11,fullM3
7.771561172376096e-15,7,1,12,fullM3
6.772360450213455e-15,7,1,13,fullM3
8.215650382226158e-15,7,1,14,fullM3
7.216449660063518e-15,7,1,15,fullM3
9.270362255620057e-15,7,1,16,fullM3
9.103828801926284e-15,7,1,17,fullM3
1.0935696792557792e-14,7,1,18,fullM3
1.3211653993039363e-14,7,1,19,fullM3
1.3211653993039363e-14,7,1,20,fullM3
1.4099832412739488e-14,7,1,21,fullM3
1.3766765505351941e-14,7,1,22,fullM3
1.4488410471358293e-14,7,1,23,fullM3
1.2961853812498703e-14,7,1,24,fullM3
1.4654943925052066e-14,7,1,25,fullM3
1.4585554986012994e-14,7,1,26,fullM3
1.4557799410397365e-14,7,1,27,fullM3
1.429412144204889e-14,7,1,28,fullM3
1.6514567491299204e-14,7,1,29,fullM3
1.6431300764452317e-14,7,1,30,fullM3
1.6153745008296028e-14,7,1,31,fullM3
1.6681100944992977e-14,7,1,32,fullM3
1.7930101847696278e-14,7,1,33,fullM3
1.9262369477246466e-14,7,1,34,fullM3
1.965094753586527e-14,7,1,35,fullM3
2.120525977034049e-14,7,1,36,fullM3
2.225997164373439e-14,7,1,37,fullM3
2.2037927038809357e-14,7,1,38,fullM3
1.8762769116165146e-14,7,1,39,fullM3
1.837419105754634e-14,7,1,40,fullM3
1.9040324872321435e-14,7,1,41,fullM3
1.7041923427996153e-14,7,1,42,fullM3
1.7208456881689926e-14,7,1,43,fullM3
1.4876988529977098e-14,7,1,44,fullM3
1.6653345369377348e-14,7,1,45,fullM3
1.4765966227514582e-14,7,1,46,fullM3
1.4432899320127035e-14,7,1,47,fullM3
1.2212453270876722e-14,7,1,48,fullM3
1.4876988529977098e-14,7,1,49,fullM3
1.0658141036401503e-14,7,1,50,fullM3
1.0658141036401503e-14,7,1,51,fullM3
1.0658141036401503e-14,7,1,52,fullM3
1.1102230246251565e-14,7,1,53,fullM3
1.021405182655144e-14,7,1,54,fullM3
8.881784197001252e-15,7,1,55,fullM3
1.1102230246251565e-14,7,1,56,fullM3
1.3766765505351941e-14,7,1,57,fullM3
1.509903313490213e-14,7,1,58,fullM3
1.5987211554602254e-14,7,1,59,fullM3
1.5987211554602254e-14,7,1,60,fullM3
1.6431300764452317e-14,7,1,61,fullM3
1.4654943925052066e-14,7,1,62,fullM3
1.3766765505351941e-14,7,1,63,fullM3
1.2656542480726785e-14,7,1,64,fullM3
1.4210854715202004e-14,7,1,65,fullM3
1.887379141862766e-14,7,1,66,fullM3
2.220446049250313e-14,7,1,67,fullM3
2.930988785010413e-14,7,1,68,fullM3
2.8976820942716586e-14,7,1,69,fullM3
3.186340080674199e-14,7,1,70,fullM3
3.430589146091734e-14,7,1,71,fullM3
3.3084646133829665e-14,7,1,72,fullM3
3.175237850427948e-14,7,1,73,fullM3
3.042011087472929e-14,7,1,74,fullM3
3.1308289294429414e-14,7,1,75,fullM3
3.0309088572266774e-14,7,1,76,fullM3
2.7755575615628914e-14,7,1,77,fullM3
2.708944180085382e-14,7,1,78,fullM3
2.808864252301646e-14,7,1,79,fullM3
2.708944180085382e-14,7,1,80,fullM3
2.353672812205332e-14,7,1,81,fullM3
2.4868995751603507e-14,7,1,82,fullM3
2.2315482794965646e-14,7,1,83,fullM3
2.3092638912203256e-14,7,1,84,fullM3
2.5646151868841116e-14,7,1,85,fullM3
2.653433028854124e-14,7,1,86,fullM3
3.652633751016765e-14,7,1,87,fullM3
3.397282455352979e-14,7,1,88,fullM3
3.341771304121721e-14,7,1,89,fullM3
3.608224830031759e-14,7,1,90,fullM3
3.652633751016765e-14,7,1,91,fullM3
3.885780586188048e-14,7,1,92,fullM3
3.4638958368304884e-14,7,1,93,fullM3
3.2862601528904634e-14,7,1,94,fullM3
3.8191672047105385e-14,7,1,95,fullM3
3.108624468950438e-14,7,1,96,fullM3
3.6637359812630166e-14,7,1,97,fullM3
3.419486915845482e-14,7,1,98,fullM3
3.774758283725532e-14,7,1,99,fullM3
2.886579864025407e-15,7,2,0,fullM3
4.3298697960381105e-15,7,2,1,fullM3
6.439293542825908e-15,7,2,2,fullM3
6.994405055138486e-15,7,2,3,fullM3
9.603429163007604e-15,7,2,4,fullM3
1.0880185641326534e-14,7,2,5,fullM3
1.2823075934420558e-14,7,2,6,fullM3
1.0880185641326534e-14,7,2,7,fullM3
9.547918011776346e-15,7,2,8,fullM3
9.325873406851315e-15,7,2,9,fullM3
7.771561172376096e-15,7,2,10,fullM3
9.2148511043888e-15,7,2,11,fullM3
9.270362255620057e-15,7,2,12,fullM3
1.0602629885170245e-14,7,2,13,fullM3
9.825473767932635e-15,7,2,14,fullM3
9.325873406851315e-15,7,2,15,fullM3
1.0769163338864018e-14,7,2,16,fullM3
1.2434497875801753e-14,7,2,17,fullM3
1.3322676295501878e-14,7,2,18,fullM3
1.354472090042691e-14,7,2,19,fullM3
1.509903313490213e-14,7,2,20,fullM3
1.8207657603852567e-14,7,2,21,fullM3
1.8207657603852567e-14,7,2,22,fullM3
1.9984014443252818e-14,7,2,23,fullM3
1.9539925233402755e-14,7,2,24,fullM3
2.1316282072803006e-14,7,2,25,fullM3
2.220446049250313e-14,7,2,26,fullM3
2.1760371282653068e-14,7,2,27,fullM3
2.220446049250313e-14,7,2,28,fullM3
2.353672812205332e-14,7,2,29,fullM3
2.220446049250313e-14,7,2,30,fullM3
1.9095836023552692e-14,7,2,31,fullM3
1.887379141862766e-14,7,2,32,fullM3
2.842170943040401e-14,7,2,33,fullM3
3.5638159090467525e-14,7,2,34,fullM3
4.238276396506535e-14,7,2,35,fullM3
4.268807529683727e-14,7,2,36,fullM3
3.855249453010856e-14,7,2,37,fullM3
3.6137759451548845e-14,7,2,38,fullM3
3.169686735304822e-14,7,2,39,fullM3
2.1871393585115584e-14,7,2,40,fullM3
2.4868995751603507e-14,7,2,41,fullM3
2.6645352591003757e-14,7,2,42,fullM3
2.90878432451791e-14,7,2,43,fullM3
3.064215547965432e-14,7,2,44,fullM3
3.2862601528904634e-14,7,2,45,fullM3
3.2862601528904634e-14,7,2,46,fullM3
3.3861802251067274e-14,7,2,47,fullM3
3.6193270602780103e-14,7,2,48,fullM3
3.2085445411667024e-14,7,2,49,fullM3
3.175237850427948e-14,7,2,50,fullM3
3.019806626980426e-14,7,2,51,fullM3
3.008704396734174e-14,7,2,52,fullM3
2.90878432451791e-14,7,2,53,fullM3
3.108624468950438e-14,7,2,54,fullM3
3.086420008457935e-14,7,2,55,fullM3
3.197442310920451e-14,7,2,56,fullM3
3.2529534621517087e-14,7,2,57,fullM3
3.785860513971784e-14,7,2,58,fullM3
4.4075854077618715e-14,7,2,59,fullM3
4.8960835385969403e-14,7,2,60,fullM3
5.229150445984487e-14,7,2,61,fullM3
5.984102102729594e-14,7,2,62,fullM3
6.616929226765933e-14,7,2,63,fullM3
6.983302824892235e-14,7,2,64,fullM3
7.238654120556021e-14,7,2,65,fullM3
7.671641100159832e-14,7,2,66,fullM3
7.827072323607354e-14,7,2,67,fullM3
7.971401316808624e-14,7,2,68,fullM3
7.693845560652335e-14,7,2,69,fullM3
7.771561172376096e-14,7,2,70,fullM3
7.960299086562372e-14,7,2,71,fullM3
7.72715225139109e-14,7,2,72,fullM3
7.527312106958561e-14,7,2,73,fullM3
7.30526750203353e-14,7,2,74,fullM3
7.349676423018536e-14,7,2,75,fullM3
7.249756350802272e-14,7,2,76,fullM3
7.249756350802272e-14,7,2,77,fullM3
7.704947790898586e-14,7,2,78,fullM3
7.793765632868599e-14,7,2,79,fullM3
8.193445921733655e-14,7,2,80,fullM3
8.404388296412435e-14,7,2,81,fullM3
8.915090887740007e-14,7,2,82,fullM3
9.270362255620057e-14,7,2,83,fullM3
9.769962616701378e-14,7,2,84,fullM3
1.0391687510491465e-13,7,2,85,fullM3
1.1046719095020308e-13,7,2,86,fullM3
1.1468603844377867e-13,7,2,87,fullM3
1.149080830487037e-13,7,2,88,fullM3
1.1191048088221578e-13,7,2,89,fullM3
1.1390888232654106e-13,7,2,90,fullM3
1.162403506782539e-13,7,2,91,fullM3
1.142419492339286e-13,7,2,92,fullM3
1.141309269314661e-13,7,2,93,fullM3
1.1124434706744069e-13,7,2,94,fullM3
1.113553693699032e-13,7,2,95,fullM3
1.0935696792557792e-13,7,2,96,fullM3
1.0969003483296547e-13,7,2,97,fullM3
1.1191048088221578e-13,7,2,98,fullM3
1.1446399383885364e-13,7,2,99,fullM3
1.7208456881689926e-15,7,3,0,fullM3
1.887379141862766e-15,7,3,1,fullM3
1.6653345369377348e-15,7,3,2,fullM3
4.496403249731884e-15,7,3,3,fullM3
4.6074255521944e-15,7,3,4,fullM3
4.274358644806853e-15,7,3,5,fullM3
5.995204332975845e-15,7,3,6,fullM3
7.771561172376096e-15,7,3,7,fullM3
8.43769498715119e-15,7,3,8,fullM3
1.021405182655144e-14,7,3,9,fullM3
8.43769498715119e-15,7,3,10,fullM3
9.769962616701378e-15,7,3,11,fullM3
9.992007221626409e-15,7,3,12,fullM3
1.1324274851176597e-14,7,3,13,fullM3
1.1324274851176597e-14,7,3,14,fullM3
1.5987211554602254e-14,7,3,15,fullM3
1.84297022087776e-14,7,3,16,fullM3
2.042810365310288e-14,7,3,17,fullM3
2.2426505097428162e-14,7,3,18,fullM3
2.042810365310288e-14,7,3,19,fullM3
1.509903313490213e-14,7,3,20,fullM3
1.2212453270876722e-14,7,3,21,fullM3
8.104628079763643e-15,7,3,22,fullM3
9.131584377541913e-15,7,3,23,fullM3
1.2184697695261093e-14,7,3,24,fullM3
1.3183898417423734e-14,7,3,25,fullM3
1.554312234475219e-14,7,3,26,fullM3
1.7957857423311907e-14,7,3,27,fullM3
1.9040324872321435e-14,7,3,28,fullM3
2.2648549702353193e-14,7,3,29,fullM3
2.348121697082206e-14,7,3,30,fullM3
2.275957200481571e-14,7,3,31,fullM3
2.0372592501871623e-14,7,3,32,fullM3
1.9317880628477724e-14,7,3,33,fullM3
1.6708856520608606e-14,7,3,34,fullM3
1.5376588891058418e-14,7,3,35,fullM3
1.687538997430238e-14,7,3,36,fullM3
2.0872192862952943e-14,7,3,37,fullM3
2.398081733190338e-14,7,3,38,fullM3
2.7977620220553945e-14,7,3,39,fullM3
3.108624468950438e-14,7,3,40,fullM3
2.930988785010413e-14,7,3,41,fullM3
3.197442310920451e-14,7,3,42,fullM3
3.2862601528904634e-14,7,3,43,fullM3
3.4638958368304884e-14,7,3,44,fullM3
3.375077994860476e-14,7,3,45,fullM3
3.241851231905457e-14,7,3,46,fullM3
3.2862601528904634e-14,7,3,47,fullM3
3.108624468950438e-14,7,3,48,fullM3
3.197442310920451e-14,7,3,49,fullM3
3.241851231905457e-14,7,3,50,fullM3
3.552713678800501e-14,7,3,51,fullM3
3.907985046680551e-14,7,3,52,fullM3
3.9968028886505635e-14,7,3,53,fullM3
4.529709940470639e-14,7,3,54,fullM3
4.3520742565306136e-14,7,3,55,fullM3
4.3076653355456074e-14,7,3,56,fullM3
4.374278717023117e-14,7,3,57,fullM3
4.04121180963557e-14,7,3,58,fullM3
4.1300296516055823e-14,7,3,59,fullM3
3.952393967665557e-14,7,3,60,fullM3
4.218847493575595e-14,7,3,61,fullM3
3.952393967665557e-14,7,3,62,fullM3
4.3520742565306136e-14,7,3,63,fullM3
4.529709940470639e-14,7,3,64,fullM3
3.9968028886505635e-14,7,3,65,fullM3
3.730349362740526e-14,7,3,66,fullM3
3.552713678800501e-14,7,3,67,fullM3
3.863576125695545e-14,7,3,68,fullM3
3.3306690738754696e-14,7,3,69,fullM3
3.730349362740526e-14,7,3,70,fullM3
3.863576125695545e-14,7,3,71,fullM3
3.597122599785507e-14,7,3,72,fullM3
3.774758283725532e-14,7,3,73,fullM3
3.3306690738754696e-14,7,3,74,fullM3
3.863576125695545e-14,7,3,75,fullM3
3.907985046680551e-14,7,3,76,fullM3
4.529709940470639e-14,7,3,77,fullM3
4.6629367034256575e-14,7,3,78,fullM3
4.929390229335695e-14,7,3,79,fullM3
5.062616992290714e-14,7,3,80,fullM3
4.440892098500626e-14,7,3,81,fullM3
4.929390229335695e-14,7,3,82,fullM3
5.284661597215745e-14,7,3,83,fullM3
4.973799150320701e-14,7,3,84,fullM3
4.75175454539567e-14,7,3,85,fullM3
4.75175454539567e-14,7,3,86,fullM3
4.3076653355456074e-14,7,3,87,fullM3
3.4638958368304884e-14,7,3,88,fullM3
2.398081733190338e-14,7,3,89,fullM3
1.687538997430238e-14,7,3,90,fullM3
7.993605777301127e-15,7,3,91,fullM3
1.354472090042691e-14,7,3,92,fullM3
1.9761969838327786e-14,7,3,93,fullM3
2.398081733190338e-14,7,3,94,fullM3
2.6201263381153694e-14,7,3,95,fullM3
2.6201263381153694e-14,7,3,96,fullM3
2.4646951146678475e-14,7,3,97,fullM3
2.5757174171303632e-14,7,3,98,fullM3
2.531308496145357e-14,7,3,99,fullM3
4.246603069191224e-15,7,4,0,fullM3
6.2727600891321345e-15,7,4,1,fullM3
7.66053886991358e-15,7,4,2,fullM3
1.071365218763276e-14,7,4,3,fullM3
1.3322676295501878e-14,7,4,4,fullM3
1.0436096431476471e-14,7,4,5,fullM3
7.549516567451064e-15,7,4,6,fullM3
3.941291737419306e-15,7,4,7,fullM3
5.995204332975845e-15,7,4,8,fullM3
6.772360450213455e-15,7,4,9,fullM3
8.881784197001252e-15,7,4,10,fullM3
1.0436096431476471e-14,7,4,11,fullM3
1.1102230246251565e-14,7,4,12,fullM3
1.2434497875801753e-14,7,4,13,fullM3
1.326716514427062e-14,7,4,14,fullM3
1.5459855617905305e-14,7,4,15,fullM3
1.7014167852380524e-14,7,4,16,fullM3
1.8818280267396403e-14,7,4,17,fullM3
1.942890293094024e-14,7,4,18,fullM3
1.9817480989559044e-14,7,4,19,fullM3
2.042810365310288e-14,7,4,20,fullM3
2.0872192862952943e-14,7,4,21,fullM3
2.353672812205332e-14,7,4,22,fullM3
2.531308496145357e-14,7,4,23,fullM3
2.5202062658991053e-14,7,4,24,fullM3
2.5202062658991053e-14,7,4,25,fullM3
2.653433028854124e-14,7,4,26,fullM3
2.7755575615628914e-14,7,4,27,fullM3
3.042011087472929e-14,7,4,28,fullM3
2.6867397195928788e-14,7,4,29,fullM3
2.6978419498391304e-14,7,4,30,fullM3
2.631228568361621e-14,7,4,31,fullM3
2.55351295663786e-14,7,4,32,fullM3
2.6201263381153694e-14,7,4,33,fullM3
2.653433028854124e-14,7,4,34,fullM3
2.8754776337791554e-14,7,4,35,fullM3
2.9753977059954195e-14,7,4,36,fullM3
3.019806626980426e-14,7,4,37,fullM3
3.11972669919669e-14,7,4,38,fullM3
3.3084646133829665e-14,7,4,39,fullM3
3.241851231905457e-14,7,4,40,fullM3
3.086420008457935e-14,7,4,41,fullM3
2.842170943040401e-14,7,4,42,fullM3
2.653433028854124e-14,7,4,43,fullM3
2.731148640577885e-14,7,4,44,fullM3
2.6756374893466273e-14,7,4,45,fullM3
2.6645352591003757e-14,7,4,46,fullM3
2.90878432451791e-14,7,4,47,fullM3
3.375077994860476e-14,7,4,48,fullM3
4.085620730620576e-14,7,4,49,fullM3
4.5075054799781356e-14,7,4,50,fullM3
5.0182080713057076e-14,7,4,51,fullM3
5.1514348342607263e-14,7,4,52,fullM3
5.46229728115577e-14,7,4,53,fullM3
5.773159728050814e-14,7,4,54,fullM3
5.684341886080802e-14,7,4,55,fullM3
5.6621374255882984e-14,7,4,56,fullM3
5.861977570020827e-14,7,4,57,fullM3
5.88418203051333e-14,7,4,58,fullM3
6.039613253960852e-14,7,4,59,fullM3
6.705747068735946e-14,7,4,60,fullM3
6.994405055138486e-14,7,4,61,fullM3
7.083222897108499e-14,7,4,62,fullM3
6.417089082333405e-14,7,4,63,fullM3
6.039613253960852e-14,7,4,64,fullM3
5.5289106626332796e-14,7,4,65,fullM3
5.240252676230739e-14,7,4,66,fullM3
5.595524044110789e-14,7,4,67,fullM3
5.88418203051333e-14,7,4,68,fullM3
6.17284001691587e-14,7,4,69,fullM3
6.350475700855895e-14,7,4,70,fullM3
6.616929226765933e-14,7,4,71,fullM3
6.750155989720952e-14,7,4,72,fullM3
6.838973831690964e-14,7,4,73,fullM3
6.861178292183467e-14,7,4,74,fullM3
6.52811138479592e-14,7,4,75,fullM3
6.394884621840902e-14,7,4,76,fullM3
6.23945339839338e-14,7,4,77,fullM3
6.483702463810914e-14,7,4,78,fullM3
6.616929226765933e-14,7,4,79,fullM3
7.016609515630989e-14,7,4,80,fullM3
7.283063041541027e-14,7,4,81,fullM3
7.549516567451064e-14,7,4,82,fullM3
7.638334409421077e-14,7,4,83,fullM3
7.549516567451064e-14,7,4,84,fullM3
7.505107646466058e-14,7,4,85,fullM3
7.438494264988549e-14,7,4,86,fullM3
7.527312106958561e-14,7,4,87,fullM3
8.260059303211165e-14,7,4,88,fullM3
8.859579736508749e-14,7,4,89,fullM3
9.592326932761353e-14,7,4,90,fullM3
1.0147438445073931e-13,7,4,91,fullM3
1.092459456231154e-13,7,4,92,fullM3
1.1257661469699087e-13,7,4,93,fullM3
1.1501910535116622e-13,7,4,94,fullM3
1.2145839889399213e-13,7,4,95,fullM3
1.2567724638756772e-13,7,4,96,fullM3
1.318944953254686e-13,7,4,97,fullM3
1.4166445794216997e-13,7,4,98,fullM3
1.5232259897857148e-13,7,4,99,fullM3
0.0,1,0,0,M0_S4
0.0,1,0,1,M0_S4
0.0,1,0,2,M0_S4
0.0,1,0,3,M0_S4
0.0,1,0,4,M0_S4
0.0,1,0,5,M0_S4
0.0,1,0,6,M0_S4
0.0,1,0,7,M0_S4
0.0,1,0,8,M0_S4
0.0,1,0,9,M0_S4
0.0,1,0,10,M0_S4
0.0,1,0,11,M0_S4
0.0,1,0,12,M0_S4
0.0,1,0,13,M0_S4
0.0,1,0,14,M0_S4
0.0,1,0,15,M0_S4
0.0,1,0,16,M0_S4
0.0,1,0,17,M0_S4
0.0,1,0,18,M0_S4
0.0,1,0,19,M0_S4
0.0,1,0,20,M0_S4
0.0,1,0,21,M0_S4
0.0,1,0,22,M0_S4
0.0,1,0,23,M0_S4
0.0,1,0,24,M0_S4
0.0,1,0,25,M0_S4
0.0,1,0,26,M0_S4
0.0,1,0,27,M0_S4
0.0,1,0,28,M0_S4
0.0,1,0,29,M0_S4
0.0,1,0,30,M0_S4
0.0,1,0,31,M0_S4
0.0,1,0,32,M0_S4
0.0,1,0,33,M0_S4
0.0,1,0,34,M0_S4
0.0,1,0,35,M0_S4
0.0,1,0,36,M0_S4
0.0,1,0,37,M0_S4
0.0,1,0,38,M0_S4
0.0,1,0,39,M0_S4
0.0,1,0,40,M0_S4
0.0,1,0,41,M0_S4
0.0,1,0,42,M0_S4
0.0,1,0,43,M0_S4
0.0,1,0,44,M0_S4
0.0,1,0,45,M0_S4
0.0,1,0,46,M0_S4
0.0,1,0,47,M0_S4
0.0,1,0,48,M0_S4
0.0,1,0,49,M0_S4
0.0,1,0,50,M0_S4
0.0,1,0,51,M0_S4
0.0,1,0,52,M0_S4
0.0,1,0,53,M0_S4
0.0,1,0,54,M0_S4
0.0,1,0,55,M0_S4
0.0,1,0,56,M0_S4
0.0,1,0,57,M0_S4
0.0,1,0,58,M0_S4
0.0,1,0,59,M0_S4
0.0,1,0,60,M0_S4
0.0,1,0,61,M0_S4
0.0,1,0,62,M0_S4
0.0,1,0,63,M0_S4
0.0,1,0,64,M0_S4
0.0,1,0,65,M0_S4
0.0,1,0,66,M0_S4
0.0,1,0,67,M0_S4
0.0,1,0,68,M0_S4
0.0,1,0,69,M0_S4
0.0,1,0,70,M0_S4
0.0,1,0,71,M0_S4
0.0,1,0,72,M0_S4
0.0,1,0,73,M0_S4
0.0,1,0,74,M0_S4
0.0,1,0,75,M0_S4
0.0,1,0,76,M0_S4
0.0,1,0,77,M0_S4
0.0,1,0,78,M0_S4
0.0,1,0,79,M0_S4
0.0,1,0,80,M0_S4
0.0,1,0,81,M0_S4
0.0,1,0,82,M0_S4
0.0,1,0,83,M0_S4
0.0,1,0,84,M0_S4
0.0,1,0,85,M0_S4
0.0,1,0,86,M0_S4
0.0,1,0,87,M0_S4
0.0,1,0,88,M0_S4
0.0,1,0,89,M0_S4
0.0,1,0,90,M0_S4
0.0,1,0,91,M0_S4
0.0,1,0,92,M0_S4
0.0,1,0,93,M0_S4
0.0,1,0,94,M0_S4
0.0,1,0,95,M0_S4
0.0,1,0,96,M0_S4
0.0,1,0,97,M0_S4
0.0,1,0,98,M0_S4
0.0,1,0,99,M0_S4
0.0,1,1,0,M0_S4
0.0,1,1,1,M0_S4
0.0,1,1,2,M0_S4
0.0,1,1,3,M0_S4
0.0,1,1,4,M0_S4
0.0,1,1,5,M0_S4
0.0,1,1,6,M0_S4
0.0,1,1,7,M0_S4
0.0,1,1,8,M0_S4
0.0,1,1,9,M0_S4
0.0,1,1,10,M0_S4
0.0,1,1,11,M0_S4
0.0,1,1,12,M0_S4
0.0,1,1,13,M0_S4
0.0,1,1,14,M0_S4
0.0,1,1,15,M0_S4
0.0,1,1,16,M0_S4
0.0,1,1,17,M0_S4
0.0,1,1,18,M0_S4
0.0,1,1,19,M0_S4
0.0,1,1,20,M0_S4
0.0,1,1,21,M0_S4
0.0,1,1,22,M0_S4
0.0,1,1,23,M0_S4
0.0,1,1,24,M0_S4
0.0,1,1,25,M0_S4
0.0,1,1,26,M0_S4
0.0,1,1,27,M0_S4
0.0,1,1,28,M0_S4
0.0,1,1,29,M0_S4
0.0,1,1,30,M0_S4
0.0,1,1,31,M0_S4
0.0,1,1,32,M0_S4
0.0,1,1,33,M0_S4
0.0,1,1,34,M0_S4
0.0,1,1,35,M0_S4
0.0,1,1,36,M0_S4
